               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 138,            0.020067,            0.010434,                   0,              0.8785,             0.76752,             0.84113,             0.50248,            0.037768,           0.0076136,                   0,           0.0050817,           0.0050817,           0.0050817
                 139,            0.019966,             0.01021,                   0,              0.8853,             0.75203,             0.83466,             0.50925,            0.038043,           0.0076038,                   0,           0.0050302,           0.0050302,           0.0050302
                 140,            0.019972,             0.01024,                   0,             0.85875,             0.77094,             0.82851,             0.51119,            0.037548,           0.0077748,                   0,           0.0049788,           0.0049788,           0.0049788
                 141,            0.019954,            0.010326,                   0,             0.87228,             0.75885,              0.8344,             0.51156,            0.037987,           0.0075062,                   0,           0.0049277,           0.0049277,           0.0049277
                 142,            0.020217,            0.010206,                   0,             0.87271,             0.74017,             0.83136,             0.51225,            0.038048,           0.0076616,                   0,           0.0048767,           0.0048767,           0.0048767
                 143,            0.019867,             0.01036,                   0,             0.82709,             0.78632,             0.83278,             0.50609,            0.037537,           0.0076646,                   0,           0.0048259,           0.0048259,           0.0048259
                 144,            0.020378,            0.010288,                   0,             0.87614,             0.74017,             0.83184,             0.50344,            0.037578,           0.0077333,                   0,           0.0047753,           0.0047753,           0.0047753
                 145,            0.020268,            0.010158,                   0,             0.85171,              0.7658,             0.83183,              0.5124,            0.038233,           0.0077554,                   0,           0.0047249,           0.0047249,           0.0047249
                 146,            0.020032,            0.010463,                   0,             0.86363,             0.77949,             0.83802,             0.50165,            0.038232,           0.0077949,                   0,           0.0046748,           0.0046748,           0.0046748
                 147,            0.020064,            0.010383,                   0,             0.84664,             0.76581,             0.83109,             0.49182,             0.03867,           0.0078334,                   0,           0.0046249,           0.0046249,           0.0046249
                 148,            0.019707,            0.010333,                   0,             0.86953,              0.7641,             0.83243,             0.50588,            0.038906,           0.0077247,                   0,           0.0045752,           0.0045752,           0.0045752
                 149,            0.019989,            0.010509,                   0,             0.85696,             0.77949,             0.83699,             0.50531,             0.03848,           0.0078046,                   0,           0.0045258,           0.0045258,           0.0045258
                 150,             0.02002,            0.010204,                   0,              0.8699,             0.76581,             0.83762,             0.50238,            0.038119,           0.0079324,                   0,           0.0044766,           0.0044766,           0.0044766
                 151,            0.019717,            0.010189,                   0,             0.85203,             0.77094,             0.83096,              0.4972,            0.037919,           0.0078984,                   0,           0.0044278,           0.0044278,           0.0044278
                 152,            0.020097,            0.010302,                   0,             0.86424,             0.77264,             0.83858,             0.50129,            0.037942,            0.007768,                   0,           0.0043791,           0.0043791,           0.0043791
                 153,            0.019936,            0.010074,                   0,             0.88222,             0.75542,             0.84191,             0.50487,            0.037738,           0.0077056,                   0,           0.0043308,           0.0043308,           0.0043308
                 154,            0.019615,            0.010258,                   0,             0.87389,             0.78291,             0.84803,              0.5018,            0.037794,           0.0076868,                   0,           0.0042828,           0.0042828,           0.0042828
                 155,            0.019504,            0.010091,                   0,             0.87095,             0.78452,              0.8485,             0.51211,            0.037556,           0.0077417,                   0,            0.004235,            0.004235,            0.004235
                 156,             0.01929,            0.010275,                   0,             0.87917,             0.77265,             0.83988,             0.50807,            0.037941,           0.0078108,                   0,           0.0041876,           0.0041876,           0.0041876
                 157,            0.019311,            0.010196,                   0,             0.86053,             0.80171,             0.84647,             0.50915,            0.037938,           0.0076077,                   0,           0.0041405,           0.0041405,           0.0041405
                 158,            0.019574,            0.010184,                   0,             0.88039,              0.7675,             0.84126,              0.5077,            0.038376,           0.0076701,                   0,           0.0040937,           0.0040937,           0.0040937
